Country/Region,Mes,Año,Confirmed,Deaths,Recovered
Mexico,septiembre,2020,38011,5079,32254
Mexico,septiembre,2020,22220,1872,19522
Mexico,septiembre,2020,12664,1063,9907
Mexico,octubre,2020,10866,902,8450
Mexico,octubre,2020,24022,4010,18915
Mexico,octubre,2020,13242,622,11901
Mexico,octubre,2020,6587,858,5639
Mexico,octubre,2020,7598,1170,6438
Mexico,octubre,2020,22421,2473,17317
Mexico,octubre,2020,172403,12070,142328
Mexico,octubre,2020,36643,2665,30938
Mexico,octubre,2020,6851,721,5791
Mexico,octubre,2020,16723,913,13226
Mexico,octubre,2020,52404,3569,45630
Mexico,octubre,2020,22719,2335,20009
Mexico,octubre,2020,16739,2426,13370
Mexico,octubre,2020,36648,4359,29846
Mexico,octubre,2020,101705,14404,86405
Mexico,octubre,2020,26236,2130,23178
Mexico,octubre,2020,7184,1238,5631
Mexico,octubre,2020,6873,884,5745
Mexico,octubre,2020,58213,4133,49029
Mexico,octubre,2020,22308,1774,19550
Mexico,octubre,2020,36848,4883,30711
Mexico,octubre,2020,16306,1228,12483
Mexico,octubre,2020,13763,1862,11673
Mexico,octubre,2020,30691,2202,27062
Mexico,octubre,2020,22648,3716,18245
Mexico,octubre,2020,39635,3211,35026
Mexico,octubre,2020,35207,3002,31364
Mexico,octubre,2020,33281,2767,29450
Mexico,octubre,2020,8702,1249,7322
Mexico,octubre,2020,38042,5114,32254
Mexico,octubre,2020,22246,1875,19522
Mexico,octubre,2020,12777,1077,9907
Mexico,noviembre,2020,11038,914,8450
Mexico,noviembre,2020,24196,4026,18915
Mexico,noviembre,2020,13289,625,11901
Mexico,noviembre,2020,6593,860,5639
Mexico,noviembre,2020,7604,1170,6438
Mexico,noviembre,2020,23682,2543,17317
Mexico,noviembre,2020,174127,12154,142328
Mexico,noviembre,2020,36942,2707,30938
Mexico,noviembre,2020,6893,724,5791
Mexico,noviembre,2020,16851,943,13226
Mexico,noviembre,2020,52941,3584,45630
Mexico,noviembre,2020,22756,2345,20009
Mexico,noviembre,2020,16898,2438,13370
Mexico,noviembre,2020,36854,4388,29846
Mexico,noviembre,2020,102163,14476,86405
Mexico,noviembre,2020,26353,2137,23178
Mexico,noviembre,2020,7235,1245,5631
Mexico,noviembre,2020,6897,888,5745
Mexico,noviembre,2020,58760,4159,49029
Mexico,noviembre,2020,22506,1790,19550
Mexico,noviembre,2020,36999,4903,30711
Mexico,noviembre,2020,16524,1238,12483
Mexico,noviembre,2020,13775,1864,11673
Mexico,noviembre,2020,30869,2216,27062
Mexico,noviembre,2020,22766,3733,18245
Mexico,noviembre,2020,39883,3218,35026
Mexico,noviembre,2020,35306,3006,31364
Mexico,noviembre,2020,33362,2775,29450
Mexico,noviembre,2020,8721,1250,7322
Mexico,noviembre,2020,38093,5138,32254
Mexico,noviembre,2020,22331,1884,19522
Mexico,noviembre,2020,12970,1089,9907
Mexico,diciembre,2020,11083,919,0
Mexico,diciembre,2020,24259,4042,0
Mexico,diciembre,2020,13332,627,0
Mexico,diciembre,2020,6596,861,0
Mexico,diciembre,2020,7613,1170,0
Mexico,diciembre,2020,24090,2591,0
Mexico,diciembre,2020,175946,12279,0
Mexico,diciembre,2020,37136,2748,0
Mexico,diciembre,2020,6899,724,0
Mexico,diciembre,2020,17026,959,0
Mexico,diciembre,2020,53279,3598,0
Mexico,diciembre,2020,22800,2359,0
Mexico,diciembre,2020,17005,2464,0
Mexico,diciembre,2020,37015,4410,0
Mexico,diciembre,2020,102510,14579,0
Mexico,diciembre,2020,26434,2149,0
Mexico,diciembre,2020,7261,1246,0
Mexico,diciembre,2020,6903,888,0
Mexico,diciembre,2020,59136,4206,0
Mexico,diciembre,2020,22656,1805,0
Mexico,diciembre,2020,37186,4943,0
Mexico,diciembre,2020,16776,1241,0
Mexico,diciembre,2020,13811,1865,0
Mexico,diciembre,2020,31020,2222,0
Mexico,diciembre,2020,22812,3753,0
Mexico,diciembre,2020,39965,3223,0
Mexico,diciembre,2020,35419,3010,0
Mexico,diciembre,2020,33467,2785,0
Mexico,diciembre,2020,8739,1252,0
Mexico,diciembre,2020,0,0,736197
Mexico,diciembre,2020,38149,5149,0
Mexico,diciembre,2020,22420,1886,0
Mexico,diciembre,2020,13092,1103,0
Mexico,noviembre,2020,11186,931,0
Mexico,noviembre,2020,24387,4054,0
Mexico,noviembre,2020,13377,631,0
Mexico,noviembre,2020,6603,862,0
Mexico,noviembre,2020,7608,1170,0
Mexico,noviembre,2020,24528,2659,0
Mexico,noviembre,2020,177396,12378,0
Mexico,noviembre,2020,37352,2795,0
Mexico,noviembre,2020,6913,726,0
Mexico,noviembre,2020,17187,974,0
Mexico,noviembre,2020,53638,3634,0
Mexico,noviembre,2020,22856,2370,0
Mexico,noviembre,2020,17086,2472,0
Mexico,noviembre,2020,37175,4434,0
Mexico,noviembre,2020,102791,14642,0
Mexico,noviembre,2020,26546,2162,0
Mexico,noviembre,2020,7289,1250,0
Mexico,noviembre,2020,6916,891,0
Mexico,noviembre,2020,59455,4223,0
Mexico,noviembre,2020,22792,1813,0
Mexico,noviembre,2020,37424,4956,0
Mexico,noviembre,2020,16975,1252,0
Mexico,noviembre,2020,13835,1866,0
Mexico,noviembre,2020,31284,2239,0
Mexico,noviembre,2020,22899,3783,0
Mexico,noviembre,2020,40182,3228,0
Mexico,noviembre,2020,35499,3015,0
Mexico,noviembre,2020,33560,2798,0
Mexico,noviembre,2020,8759,1253,0
Mexico,noviembre,2020,0,0,741340
Mexico,noviembre,2020,38186,5161,0
Mexico,noviembre,2020,22489,1891,0
Mexico,noviembre,2020,13220,1111,0
Mexico,noviembre,2020,11209,950,0
Mexico,noviembre,2020,24465,4081,0
Mexico,noviembre,2020,13470,636,0
Mexico,noviembre,2020,6609,862,0
Mexico,noviembre,2020,7616,1170,0
Mexico,noviembre,2020,24809,2742,0
Mexico,noviembre,2020,179134,12500,0
Mexico,noviembre,2020,37494,2813,0
Mexico,noviembre,2020,6920,727,0
Mexico,noviembre,2020,17434,983,0
Mexico,noviembre,2020,54017,3643,0
Mexico,noviembre,2020,22911,2385,0
Mexico,noviembre,2020,17179,2491,0
Mexico,noviembre,2020,37341,4466,0
Mexico,noviembre,2020,103240,14739,0
Mexico,noviembre,2020,26677,2172,0
Mexico,noviembre,2020,7306,1260,0
Mexico,noviembre,2020,6935,896,0
Mexico,noviembre,2020,59841,4239,0
Mexico,noviembre,2020,22882,1819,0
Mexico,noviembre,2020,37575,4964,0
Mexico,noviembre,2020,17178,1266,0
Mexico,noviembre,2020,13885,1887,0
Mexico,noviembre,2020,31577,2257,0
Mexico,noviembre,2020,22966,3790,0
Mexico,noviembre,2020,40329,3251,0
Mexico,noviembre,2020,35602,3017,0
Mexico,noviembre,2020,33653,2809,0
Mexico,noviembre,2020,8768,1253,0
Mexico,noviembre,2020,0,0,745361
Mexico,noviembre,2020,38289,5172,0
Mexico,noviembre,2020,22611,1901,0
Mexico,noviembre,2020,13331,1118,0
Mexico,noviembre,2020,11225,951,0
Mexico,noviembre,2020,24490,4085,0
Mexico,noviembre,2020,13477,636,0
Mexico,noviembre,2020,6627,877,0
Mexico,noviembre,2020,7618,1170,0
Mexico,noviembre,2020,24950,2748,0
Mexico,noviembre,2020,179791,12593,0
Mexico,noviembre,2020,37653,2836,0
Mexico,noviembre,2020,6924,729,0
Mexico,noviembre,2020,17499,983,0
Mexico,noviembre,2020,54257,3651,0
Mexico,noviembre,2020,22961,2393,0
Mexico,noviembre,2020,17187,2494,0
Mexico,noviembre,2020,37479,4479,0
Mexico,noviembre,2020,103394,14775,0
Mexico,noviembre,2020,26871,2173,0
Mexico,noviembre,2020,7307,1263,0
Mexico,noviembre,2020,6943,896,0
Mexico,noviembre,2020,60393,4243,0
Mexico,noviembre,2020,22884,1823,0
Mexico,noviembre,2020,37628,4969,0
Mexico,noviembre,2020,17308,1267,0
Mexico,noviembre,2020,13899,1888,0
Mexico,noviembre,2020,31747,2263,0
Mexico,noviembre,2020,23030,3796,0
Mexico,noviembre,2020,40348,3253,0
Mexico,noviembre,2020,35691,3020,0
Mexico,noviembre,2020,33668,2824,0
Mexico,noviembre,2020,8768,1265,0
Mexico,noviembre,2020,0,0,750190
Mexico,noviembre,2020,38321,5175,0
Mexico,noviembre,2020,22683,1904,0
Mexico,noviembre,2020,13501,1120,0
Mexico,noviembre,2020,11226,952,0
Mexico,noviembre,2020,24534,4091,0
Mexico,noviembre,2020,13545,639,0
Mexico,noviembre,2020,6645,889,0
Mexico,noviembre,2020,7627,1170,0
Mexico,noviembre,2020,25231,2778,0
Mexico,noviembre,2020,180210,12686,0
Mexico,noviembre,2020,37742,2853,0
Mexico,noviembre,2020,6925,729,0
Mexico,noviembre,2020,17555,983,0
Mexico,noviembre,2020,54433,3657,0
Mexico,noviembre,2020,23030,2404,0
Mexico,noviembre,2020,17287,2504,0
Mexico,noviembre,2020,37631,4499,0
Mexico,noviembre,2020,103448,14809,0
Mexico,noviembre,2020,26900,2177,0
Mexico,noviembre,2020,7309,1264,0
Mexico,noviembre,2020,6946,897,0
Mexico,noviembre,2020,60696,4245,0
Mexico,noviembre,2020,22889,1826,0
Mexico,noviembre,2020,37676,4970,0
Mexico,noviembre,2020,17481,1272,0
Mexico,noviembre,2020,13911,1891,0
Mexico,noviembre,2020,31843,2264,0
Mexico,noviembre,2020,23091,3801,0
Mexico,noviembre,2020,40504,3256,0
Mexico,noviembre,2020,35766,3021,0
Mexico,noviembre,2020,33753,2845,0
Mexico,noviembre,2020,8811,1265,0
Mexico,noviembre,2020,0,0,754200
Mexico,noviembre,2020,38403,5181,0
Mexico,noviembre,2020,22727,1911,0
Mexico,noviembre,2020,13621,1132,0
Mexico,noviembre,2020,11230,956,0
Mexico,noviembre,2020,24548,4094,0
Mexico,noviembre,2020,13561,644,0
Mexico,noviembre,2020,6651,889,0
Mexico,noviembre,2020,7628,1170,0
Mexico,noviembre,2020,25344,2815,0
Mexico,noviembre,2020,180621,12707,0
Mexico,noviembre,2020,37797,2862,0
Mexico,noviembre,2020,6932,732,0
Mexico,noviembre,2020,17677,983,0
Mexico,noviembre,2020,54609,3663,0
Mexico,noviembre,2020,23065,2408,0
Mexico,noviembre,2020,17329,2514,0
Mexico,noviembre,2020,37709,4511,0
Mexico,noviembre,2020,103516,14836,0
Mexico,noviembre,2020,26951,2180,0
Mexico,noviembre,2020,7317,1266,0
Mexico,noviembre,2020,6953,897,0
Mexico,noviembre,2020,60700,4245,0
Mexico,noviembre,2020,22992,1827,0
Mexico,noviembre,2020,37700,4971,0
Mexico,noviembre,2020,17503,1273,0
Mexico,noviembre,2020,13916,1891,0
Mexico,noviembre,2020,31962,2267,0
Mexico,noviembre,2020,23095,3801,0
Mexico,noviembre,2020,40666,3261,0
Mexico,noviembre,2020,35821,3023,0
Mexico,noviembre,2020,33754,2846,0
Mexico,noviembre,2020,8813,1265,0
Mexico,noviembre,2020,0,0,757951
Mexico,noviembre,2020,38415,5184,0
Mexico,noviembre,2020,22756,1912,0
Mexico,noviembre,2020,13622,1133,0
Mexico,noviembre,2020,11235,962,0
Mexico,noviembre,2020,24645,4108,0
Mexico,noviembre,2020,13595,648,0
Mexico,noviembre,2020,6656,889,0
Mexico,noviembre,2020,7633,1172,0
Mexico,noviembre,2020,25631,2859,0
Mexico,noviembre,2020,181913,12769,0
Mexico,noviembre,2020,37891,2925,0
Mexico,noviembre,2020,6939,733,0
Mexico,noviembre,2020,17796,984,0
Mexico,noviembre,2020,55040,3681,0
Mexico,noviembre,2020,23094,2416,0
Mexico,noviembre,2020,17422,2524,0
Mexico,noviembre,2020,37785,4531,0
Mexico,noviembre,2020,103755,14898,0
Mexico,noviembre,2020,27009,2184,0
Mexico,noviembre,2020,7339,1270,0
Mexico,noviembre,2020,6966,899,0
Mexico,noviembre,2020,60901,4291,0
Mexico,noviembre,2020,23131,1835,0
Mexico,noviembre,2020,37801,4987,0
Mexico,noviembre,2020,17532,1279,0
Mexico,noviembre,2020,13945,1895,0
Mexico,noviembre,2020,32048,2283,0
Mexico,noviembre,2020,23185,3817,0
Mexico,noviembre,2020,40757,3274,0
Mexico,noviembre,2020,35871,3026,0
Mexico,noviembre,2020,33781,2850,0
Mexico,noviembre,2020,8826,1269,0
Mexico,noviembre,2020,0,0,762025
Mexico,noviembre,2020,38455,5207,0
Mexico,noviembre,2020,22795,1917,0
Mexico,noviembre,2020,13699,1146,0
Mexico,noviembre,2020,11245,970,0
Mexico,noviembre,2020,24703,4119,0
Mexico,noviembre,2020,13605,650,0
Mexico,noviembre,2020,6661,892,0
Mexico,noviembre,2020,7647,1172,0
Mexico,noviembre,2020,26083,2929,0
Mexico,noviembre,2020,183253,12836,0
Mexico,noviembre,2020,38068,2958,0
Mexico,noviembre,2020,6948,734,0
Mexico,noviembre,2020,18062,1036,0
Mexico,noviembre,2020,55320,3693,0
Mexico,noviembre,2020,23104,2421,0
Mexico,noviembre,2020,17511,2553,0
Mexico,noviembre,2020,37916,4554,0
Mexico,noviembre,2020,104068,14982,0
Mexico,noviembre,2020,27079,2192,0
Mexico,noviembre,2020,7363,1276,0
Mexico,noviembre,2020,6987,901,0
Mexico,noviembre,2020,61114,4313,0
Mexico,noviembre,2020,23279,1843,0
Mexico,noviembre,2020,37937,5005,0
Mexico,noviembre,2020,17563,1292,0
Mexico,noviembre,2020,13967,1898,0
Mexico,noviembre,2020,32116,2309,0
Mexico,noviembre,2020,23232,3829,0
Mexico,noviembre,2020,40921,3284,0
Mexico,noviembre,2020,35994,3027,0
Mexico,noviembre,2020,33803,2855,0
Mexico,noviembre,2020,8861,1272,0
Mexico,noviembre,2020,0,0,766361
Mexico,noviembre,2020,38508,5220,0
Mexico,noviembre,2020,22856,1922,0
Mexico,noviembre,2020,13769,1167,0
Mexico,noviembre,2020,11271,973,0
Mexico,noviembre,2020,24840,4147,0
Mexico,noviembre,2020,13684,651,0
Mexico,noviembre,2020,6673,894,0
Mexico,noviembre,2020,7657,1172,0
Mexico,noviembre,2020,26974,3043,0
Mexico,noviembre,2020,184636,12910,0
Mexico,noviembre,2020,38279,3001,0
Mexico,noviembre,2020,6963,735,0
Mexico,noviembre,2020,18212,1049,0
Mexico,noviembre,2020,55967,3742,0
Mexico,noviembre,2020,23112,2429,0
Mexico,noviembre,2020,17638,2567,0
Mexico,noviembre,2020,38288,4584,0
Mexico,noviembre,2020,104341,15042,0
Mexico,noviembre,2020,27150,2207,0
Mexico,noviembre,2020,7404,1277,0
Mexico,noviembre,2020,6997,902,0
Mexico,noviembre,2020,61545,4359,0
Mexico,noviembre,2020,23455,1849,0
Mexico,noviembre,2020,38125,5013,0
Mexico,noviembre,2020,17804,1300,0
Mexico,noviembre,2020,13992,1899,0
Mexico,noviembre,2020,32267,2321,0
Mexico,noviembre,2020,23308,3848,0
Mexico,noviembre,2020,41118,3306,0
Mexico,noviembre,2020,36075,3030,0
Mexico,noviembre,2020,34014,2869,0
Mexico,noviembre,2020,8872,1272,0
Mexico,noviembre,2020,0,0,770728
Mexico,noviembre,2020,38549,5277,0
Mexico,noviembre,2020,22931,1981,0
Mexico,noviembre,2020,13828,1174,0
Mexico,noviembre,2020,11339,1038,0
Mexico,noviembre,2020,24926,4112,0
Mexico,noviembre,2020,13801,652,0
Mexico,noviembre,2020,6683,905,0
Mexico,noviembre,2020,7665,1088,0
Mexico,noviembre,2020,27542,3114,0
Mexico,noviembre,2020,185913,16826,0
Mexico,noviembre,2020,38510,3057,0
Mexico,noviembre,2020,7000,788,0
Mexico,noviembre,2020,18536,1025,0
Mexico,noviembre,2020,56544,3754,0
Mexico,noviembre,2020,23164,2339,0
Mexico,noviembre,2020,17801,2565,0
Mexico,noviembre,2020,38525,4585,0
Mexico,noviembre,2020,104699,11499,0
Mexico,noviembre,2020,27435,2178,0
Mexico,noviembre,2020,7458,1274,0
Mexico,noviembre,2020,7015,914,0
Mexico,noviembre,2020,62030,4416,0
Mexico,noviembre,2020,23525,1787,0
Mexico,noviembre,2020,38253,5050,0
Mexico,noviembre,2020,18157,1380,0
Mexico,noviembre,2020,14037,1887,0
Mexico,noviembre,2020,32451,2330,0
Mexico,noviembre,2020,23408,3851,0
Mexico,noviembre,2020,41262,3347,0
Mexico,noviembre,2020,36162,3102,0
Mexico,noviembre,2020,34048,2925,0
Mexico,noviembre,2020,8885,1194,0
Mexico,noviembre,2020,0,0,770728
Mexico,noviembre,2020,38687,5223,0
Mexico,noviembre,2020,23052,2006,0
Mexico,noviembre,2020,14175,1162,0
Mexico,noviembre,2020,11933,1006,0
Mexico,noviembre,2020,25086,4172,0
Mexico,noviembre,2020,13846,653,0
Mexico,noviembre,2020,6703,898,0
Mexico,noviembre,2020,7676,1172,0
Mexico,noviembre,2020,27982,3159,0
Mexico,noviembre,2020,187229,12988,0
Mexico,noviembre,2020,39098,3057,0
Mexico,noviembre,2020,7017,738,0
Mexico,noviembre,2020,18821,1059,0
Mexico,noviembre,2020,57286,3775,0
Mexico,noviembre,2020,23251,2437,0
Mexico,noviembre,2020,17981,2597,0
Mexico,noviembre,2020,38912,4619,0
Mexico,noviembre,2020,105470,15149,0
Mexico,noviembre,2020,27559,2219,0
Mexico,noviembre,2020,7504,1282,0
Mexico,noviembre,2020,7042,905,0
Mexico,noviembre,2020,62810,4392,0
Mexico,noviembre,2020,23591,1855,0
Mexico,noviembre,2020,38495,5037,0
Mexico,noviembre,2020,18664,1320,0
Mexico,noviembre,2020,14071,1903,0
Mexico,noviembre,2020,32849,2358,0
Mexico,noviembre,2020,23497,3855,0
Mexico,noviembre,2020,41476,3320,0
Mexico,noviembre,2020,36271,3035,0
Mexico,noviembre,2020,34134,2892,0
Mexico,noviembre,2020,8925,1273,0
Mexico,noviembre,2020,0,0,779104
Mexico,noviembre,2020,38907,5371,0
Mexico,noviembre,2020,23137,1983,0
Mexico,noviembre,2020,14652,1197,0
Mexico,noviembre,2020,12288,1008,0
Mexico,noviembre,2020,25228,4186,0
Mexico,noviembre,2020,13953,655,0
Mexico,noviembre,2020,6715,898,0
Mexico,noviembre,2020,7690,1172,0
Mexico,noviembre,2020,28065,3171,0
Mexico,noviembre,2020,188343,13032,0
Mexico,noviembre,2020,39486,3069,0
Mexico,noviembre,2020,7040,741,0
Mexico,noviembre,2020,19104,1059,0
Mexico,noviembre,2020,58020,3805,0
Mexico,noviembre,2020,23314,2442,0
Mexico,noviembre,2020,18092,2605,0
Mexico,noviembre,2020,39173,4638,0
Mexico,noviembre,2020,106211,15179,0
Mexico,noviembre,2020,27623,2220,0
Mexico,noviembre,2020,7564,1285,0
Mexico,noviembre,2020,7072,907,0
Mexico,noviembre,2020,63570,4392,0
Mexico,noviembre,2020,23624,1856,0
Mexico,noviembre,2020,38607,5038,0
Mexico,noviembre,2020,19067,1333,0
Mexico,noviembre,2020,14109,1906,0
Mexico,noviembre,2020,33149,2362,0
Mexico,noviembre,2020,23659,3863,0
Mexico,noviembre,2020,41752,3327,0
Mexico,noviembre,2020,36372,3037,0
Mexico,noviembre,2020,34231,2897,0
Mexico,noviembre,2020,8959,1273,0
Mexico,noviembre,2020,0,0,784693
Mexico,noviembre,2020,39096,5381,0
Mexico,noviembre,2020,23238,1986,0
Mexico,noviembre,2020,14944,1203,0
Mexico,noviembre,2020,12513,1029,0
Mexico,noviembre,2020,25636,4207,0
Mexico,noviembre,2020,14047,660,0
Mexico,noviembre,2020,6723,900,0
Mexico,noviembre,2020,7695,1172,0
Mexico,noviembre,2020,28498,3238,0
Mexico,noviembre,2020,191201,13131,0
Mexico,noviembre,2020,39908,3133,0
Mexico,noviembre,2020,7065,741,0
Mexico,noviembre,2020,19392,1073,0
Mexico,noviembre,2020,58944,3835,0
Mexico,noviembre,2020,23371,2455,0
Mexico,noviembre,2020,18255,2632,0
Mexico,noviembre,2020,39405,4672,0
Mexico,noviembre,2020,107339,15266,0
Mexico,noviembre,2020,27695,2249,0
Mexico,noviembre,2020,7641,1287,0
Mexico,noviembre,2020,7088,912,0
Mexico,noviembre,2020,64502,4436,0
Mexico,noviembre,2020,23793,1864,0
Mexico,noviembre,2020,38776,5059,0
Mexico,noviembre,2020,19518,1360,0
Mexico,noviembre,2020,14142,1912,0
Mexico,noviembre,2020,33398,2395,0
Mexico,noviembre,2020,23871,3892,0
Mexico,noviembre,2020,41908,3351,0
Mexico,noviembre,2020,36484,3042,0
Mexico,noviembre,2020,34539,2906,0
Mexico,noviembre,2020,8974,1277,0
Mexico,noviembre,2020,0,0,791516
Mexico,noviembre,2020,39192,5422,0
Mexico,noviembre,2020,23301,1989,0
Mexico,noviembre,2020,15338,1242,0
Mexico,noviembre,2020,12779,1049,0
Mexico,noviembre,2020,25883,4234,0
Mexico,noviembre,2020,14104,660,0
Mexico,noviembre,2020,6733,905,0
Mexico,noviembre,2020,7707,1172,0
Mexico,noviembre,2020,28797,3344,0
Mexico,noviembre,2020,193819,13235,0
Mexico,noviembre,2020,40333,3176,0
Mexico,noviembre,2020,7091,744,0
Mexico,noviembre,2020,19764,1126,0
Mexico,noviembre,2020,59618,3856,0
Mexico,noviembre,2020,23455,2457,0
Mexico,noviembre,2020,18409,2653,0
Mexico,noviembre,2020,39665,4700,0
Mexico,noviembre,2020,108472,15364,0
Mexico,noviembre,2020,27748,2269,0
Mexico,noviembre,2020,7730,1295,0
Mexico,noviembre,2020,7107,914,0
Mexico,noviembre,2020,65184,4467,0
Mexico,noviembre,2020,23966,1887,0
Mexico,noviembre,2020,39088,5089,0
Mexico,noviembre,2020,20076,1380,0
Mexico,noviembre,2020,14197,1920,0
Mexico,noviembre,2020,33608,2410,0
Mexico,noviembre,2020,24037,3913,0
Mexico,noviembre,2020,42127,3364,0
Mexico,noviembre,2020,36584,3050,0
Mexico,noviembre,2020,35007,2919,0
Mexico,noviembre,2020,9046,1280,0
Mexico,noviembre,2020,0,0,798037
Mexico,noviembre,2020,39260,5495,0
Mexico,noviembre,2020,23415,2008,0
Mexico,noviembre,2020,15678,1262,0
Mexico,noviembre,2020,12905,1057,0
Mexico,noviembre,2020,26122,4264,0
Mexico,noviembre,2020,14156,662,0
Mexico,noviembre,2020,6748,909,0
Mexico,noviembre,2020,7715,1173,0
Mexico,noviembre,2020,29070,3430,0
Mexico,noviembre,2020,196028,13315,0
Mexico,noviembre,2020,40566,3202,0
Mexico,noviembre,2020,7102,746,0
Mexico,noviembre,2020,20276,1131,0
Mexico,noviembre,2020,60030,3874,0
Mexico,noviembre,2020,23518,2462,0
Mexico,noviembre,2020,18583,2669,0
Mexico,noviembre,2020,39889,4732,0
Mexico,noviembre,2020,109218,15442,0
Mexico,noviembre,2020,27884,2285,0
Mexico,noviembre,2020,7772,1296,0
Mexico,noviembre,2020,7127,916,0
Mexico,noviembre,2020,65649,4494,0
Mexico,noviembre,2020,24098,1902,0
Mexico,noviembre,2020,39250,5112,0
Mexico,noviembre,2020,20574,1385,0
Mexico,noviembre,2020,14244,1926,0
Mexico,noviembre,2020,33757,2437,0
Mexico,noviembre,2020,24155,3942,0
Mexico,noviembre,2020,42286,3387,0
Mexico,noviembre,2020,36695,3053,0
Mexico,noviembre,2020,35150,2929,0
Mexico,noviembre,2020,9181,1280,0
Mexico,noviembre,2020,0,0,803581
Mexico,noviembre,2020,39393,5532,0
Mexico,noviembre,2020,23515,2019,0
Mexico,noviembre,2020,15938,1279,0
Mexico,noviembre,2020,12998,1099,0
Mexico,noviembre,2020,26391,4233,0
Mexico,noviembre,2020,14255,663,0
Mexico,noviembre,2020,6760,919,0
Mexico,noviembre,2020,7729,1089,0
Mexico,noviembre,2020,29392,3476,0
Mexico,noviembre,2020,200704,17383,0
Mexico,noviembre,2020,41112,3265,0
Mexico,noviembre,2020,7131,798,0
Mexico,noviembre,2020,20574,1112,0
Mexico,noviembre,2020,60918,3917,0
Mexico,noviembre,2020,23572,2375,0
Mexico,noviembre,2020,18779,2656,0
Mexico,noviembre,2020,40276,4735,0
Mexico,noviembre,2020,110093,11823,0
Mexico,noviembre,2020,28040,2260,0
Mexico,noviembre,2020,7806,1286,0
Mexico,noviembre,2020,7143,927,0
Mexico,noviembre,2020,66363,4548,0
Mexico,noviembre,2020,24220,1843,0
Mexico,noviembre,2020,39444,5136,0
Mexico,noviembre,2020,20989,1471,0
Mexico,noviembre,2020,14308,1916,0
Mexico,noviembre,2020,33990,2449,0
Mexico,noviembre,2020,24213,3956,0
Mexico,noviembre,2020,42540,3437,0
Mexico,noviembre,2020,36850,3124,0
Mexico,noviembre,2020,35313,2988,0
Mexico,noviembre,2020,9262,1202,0
Mexico,noviembre,2020,0,0,808618
Mexico,noviembre,2020,39578,5469,0
Mexico,noviembre,2020,23649,2044,0
Mexico,noviembre,2020,16283,1274,0
Mexico,noviembre,2020,13082,1113,0
Mexico,noviembre,2020,26595,4258,0
Mexico,noviembre,2020,14344,665,0
Mexico,noviembre,2020,6768,920,0
Mexico,noviembre,2020,7732,1089,0
Mexico,noviembre,2020,29793,3552,0
Mexico,noviembre,2020,204448,17484,0
Mexico,noviembre,2020,41524,3286,0
Mexico,noviembre,2020,7145,802,0
Mexico,noviembre,2020,20834,1121,0
Mexico,noviembre,2020,61473,3930,0
Mexico,noviembre,2020,23608,2378,0
Mexico,noviembre,2020,18925,2674,0
Mexico,noviembre,2020,40572,4708,0
Mexico,noviembre,2020,110779,11867,0
Mexico,noviembre,2020,28913,2279,0
Mexico,noviembre,2020,7834,1287,0
Mexico,noviembre,2020,7157,978,0
Mexico,noviembre,2020,66875,4560,0
Mexico,noviembre,2020,24362,1848,0
Mexico,noviembre,2020,39657,5151,0
Mexico,noviembre,2020,21354,1494,0
Mexico,noviembre,2020,14373,1924,0
Mexico,noviembre,2020,34290,2488,0
Mexico,noviembre,2020,24337,3965,0
Mexico,noviembre,2020,42780,3444,0
Mexico,noviembre,2020,36996,3128,0
Mexico,noviembre,2020,35506,2994,0
Mexico,noviembre,2020,9373,1203,0
Mexico,noviembre,2020,0,0,813254
Mexico,noviembre,2020,39686,5535,0
Mexico,noviembre,2020,23775,2048,0
Mexico,noviembre,2020,16513,1286,0
Mexico,noviembre,2020,13509,1080,0
Mexico,noviembre,2020,26641,4319,0
Mexico,noviembre,2020,14393,667,0
Mexico,noviembre,2020,6785,914,0
Mexico,noviembre,2020,7740,1173,0
Mexico,noviembre,2020,29991,3572,0
Mexico,noviembre,2020,206204,13509,0
Mexico,noviembre,2020,41727,3272,0
Mexico,noviembre,2020,7175,751,0
Mexico,noviembre,2020,21092,1157,0
Mexico,noviembre,2020,62073,3959,0
Mexico,noviembre,2020,23701,2473,0
Mexico,noviembre,2020,19022,2713,0
Mexico,noviembre,2020,40947,4807,0
Mexico,noviembre,2020,111180,15608,0
Mexico,noviembre,2020,28355,2322,0
Mexico,noviembre,2020,7843,1295,0
Mexico,noviembre,2020,7178,929,0
Mexico,noviembre,2020,67165,4539,0
Mexico,noviembre,2020,24355,1923,0
Mexico,noviembre,2020,39810,5143,0
Mexico,noviembre,2020,21593,1428,0
Mexico,noviembre,2020,14412,1938,0
Mexico,noviembre,2020,34472,2503,0
Mexico,noviembre,2020,24391,3966,0
Mexico,noviembre,2020,42974,3415,0
Mexico,noviembre,2020,37103,3064,0
Mexico,noviembre,2020,35564,2946,0
Mexico,noviembre,2020,9399,1283,0
Mexico,noviembre,2020,0,0,818397
Mexico,noviembre,2020,39735,5657,0
Mexico,noviembre,2020,23872,2026,0
Mexico,noviembre,2020,16670,1304,0
Mexico,noviembre,2020,13850,1081,0
Mexico,noviembre,2020,26877,4329,0
Mexico,noviembre,2020,14504,667,0
Mexico,noviembre,2020,6801,917,0
Mexico,noviembre,2020,7750,1173,0
Mexico,noviembre,2020,30098,3577,0
Mexico,noviembre,2020,207699,13558,0
Mexico,noviembre,2020,41948,3296,0
